,Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95,,,Lo.80,Hi.80,Lo.95,Hi.95
42312,2217.530197,-2662.275989,7097.336384,-5245.489344,9680.549738,,,,,,
42313,2217.530197,-2664.448219,7099.508613,-5248.811483,9683.871877,,,,,,
42314,2217.530197,-2666.619483,7101.679877,-5252.132144,9687.192538,,,,,,
42315,2217.530197,-2668.789781,7103.850175,-5255.451329,9690.511723,,,,,,
42316,2217.530197,-2670.959116,7106.01951,-5258.769041,9693.829435,,,,,,
42317,2217.530197,-2673.127489,7108.187883,-5262.085281,9697.145675,,,,,,
42318,2217.530197,-2675.294901,7110.355295,-5265.400052,9700.460446,,,,,,
42319,2217.530197,-2677.461353,7112.521747,-5268.713355,9703.773749,,,,,,
42320,2217.530197,-2679.626847,7114.687241,-5272.025192,9707.085586,,,,,,
42321,2217.530197,-2681.791384,7116.851778,-5275.335565,9710.395959,,,,,,
42322,2217.530197,-2683.954965,7119.015359,-5278.644476,9713.70487,,,,,,
42323,2217.530197,-2686.117591,7121.177985,-5281.951927,9717.012321,,,,,,
42324,2217.530197,-2688.279264,7123.339658,-5285.257921,9720.318315,,,,,,
42325,2217.530197,-2690.439985,7125.500379,-5288.562458,9723.622852,,,,,,
42326,2217.530197,-2692.599754,7127.660149,-5291.865541,9726.925935,,,,,,
42327,2217.530197,-2694.758575,7129.818969,-5295.167172,9730.227566,,,,,,
42328,2217.530197,-2696.916447,7131.976841,-5298.467352,9733.527746,,,,,,
42329,2217.530197,-2699.073372,7134.133766,-5301.766084,9736.826478,,,,,,
42330,2217.530197,-2701.229351,7136.289745,-5305.06337,9740.123764,,,,,,
42331,2217.530197,-2703.384385,7138.444779,-5308.359211,9743.419605,,,,,,
42332,2217.530197,-2705.538477,7140.598871,-5311.653609,9746.714003,,,,,,
42333,2217.530197,-2707.691626,7142.75202,-5314.946566,9750.00696,,,,,,
42334,2217.530197,-2709.843834,7144.904228,-5318.238084,9753.298479,,,,,,
42335,2217.530197,-2711.995102,7147.055496,-5321.528166,9756.58856,,,,,,
42336,2217.530197,-2714.145432,7149.205827,-5324.816812,9759.877206,,,,,,
42337,2217.530197,-2716.294825,7151.355219,-5328.104025,9763.164419,,,,,,
42338,2217.530197,-2718.443282,7153.503676,-5331.389806,9766.4502,,,,,,
42339,2217.530197,-2720.590805,7155.651199,-5334.674158,9769.734552,,,,,,
42340,2217.530197,-2722.737393,7157.797787,-5337.957082,9773.017476,,,,,,
42341,2217.530197,-2724.88305,7159.943444,-5341.23858,9776.298974,,,,,,
42342,2217.530197,-2727.027775,7162.088169,-5344.518655,9779.579049,,,,,,
42343,2217.530197,-2729.17157,7164.231964,-5347.797307,9782.857701,,,,,,
42344,2217.530197,-2731.314437,7166.374831,-5351.074539,9786.134933,,,,,,
42345,2217.530197,-2733.456376,7168.516771,-5354.350352,9789.410746,,,,,,
42346,2217.530197,-2735.597389,7170.657784,-5357.624749,9792.685143,,,,,,
42347,2217.530197,-2737.737477,7172.797871,-5360.897731,9795.958125,,,,,,
42348,2217.530197,-2739.876642,7174.937036,-5364.1693,9799.229694,,,,,,
42349,2217.530197,-2742.014883,7177.075277,-5367.439458,9802.499852,,,,,,
42350,2217.530197,-2744.152203,7179.212597,-5370.708207,9805.768601,,,,,,
42351,2217.530197,-2746.288603,7181.348997,-5373.975548,9809.035942,,,,,,
42352,2217.530197,-2748.424083,7183.484477,-5377.241484,9812.301878,,,,,,
42353,2217.530197,-2750.558646,7185.61904,-5380.506016,9815.56641,,,,,,
42354,2217.530197,-2752.692292,7187.752686,-5383.769146,9818.82954,,,,,,
42355,2217.530197,-2754.825022,7189.885416,-5387.030875,9822.091269,,,,,,
42356,2217.530197,-2756.956838,7192.017232,-5390.291207,9825.351601,,,,,,
42357,2217.530197,-2759.087741,7194.148135,-5393.550141,9828.610535,,,,,,
42358,2217.530197,-2761.217732,7196.278126,-5396.807681,9831.868075,,,,,,
42359,2217.530197,-2763.346811,7198.407206,-5400.063828,9835.124222,,,,,,
42360,2217.530197,-2765.474982,7200.535376,-5403.318583,9838.378977,,,,,,
42361,2217.530197,-2767.602243,7202.662637,-5406.571949,9841.632343,,,,,,
42362,2217.530197,-2769.728598,7204.788992,-5409.823928,9844.884322,,,,,,
42363,2217.530197,-2771.854046,7206.91444,-5413.07452,9848.134914,,,,,,
42364,2217.530197,-2773.978589,7209.038983,-5416.323728,9851.384122,,,,,,
42365,2217.530197,-2776.102228,7211.162622,-5419.571554,9854.631948,,,,,,
42366,2217.530197,-2778.224965,7213.285359,-5422.817999,9857.878393,,,,,,
42367,2217.530197,-2780.3468,7215.407194,-5426.063066,9861.12346,,,,,,
42368,2217.530197,-2782.467734,7217.528128,-5429.306755,9864.367149,,,,,,
42369,2217.530197,-2784.587769,7219.648163,-5432.549069,9867.609463,,,,,,
42370,2217.530197,-2786.706906,7221.7673,-5435.79001,9870.850404,,,,,,
42371,2217.530197,-2788.825146,7223.88554,-5439.029578,9874.089972,,,,,,
42372,2217.530197,-2790.94249,7226.002884,-5442.267776,9877.328171,,,,,,
42373,2217.530197,-2793.05894,7228.119334,-5445.504607,9880.565001,,,,,,
42374,2217.530197,-2795.174495,7230.23489,-5448.74007,9883.800464,,,,,,
42375,2217.530197,-2797.289159,7232.349553,-5451.974168,9887.034562,,,,,,
42376,2217.530197,-2799.402931,7234.463325,-5455.206904,9890.267298,,,,,,
42377,2217.530197,-2801.515813,7236.576207,-5458.438277,9893.498672,,,,,,
42378,2217.530197,-2803.627805,7238.688199,-5461.668292,9896.728686,,,,,,
42379,2217.530197,-2805.73891,7240.799304,-5464.896948,9899.957342,,,,,,
42380,2217.530197,-2807.849128,7242.909522,-5468.124247,9903.184641,,,,,,
42381,2217.530197,-2809.95846,7245.018854,-5471.350192,9906.410586,,,,,,
42382,2217.530197,-2812.066907,7247.127302,-5474.574785,9909.635179,,,,,,
42383,2217.530197,-2814.174471,7249.234866,-5477.798026,9912.85842,,,,,,
42384,2217.530197,-2816.281153,7251.341547,-5481.019917,9916.080311,,,,,,
42385,2217.530197,-2818.386953,7253.447347,-5484.240461,9919.300855,,,,,,
42386,2217.530197,-2820.491873,7255.552268,-5487.459658,9922.520052,,,,,,
42387,2217.530197,-2822.595915,7257.656309,-5490.677511,9925.737905,,,,,,
42388,2217.530197,-2824.699078,7259.759472,-5493.894022,9928.954416,,,,,,
42389,2217.530197,-2826.801364,7261.861758,-5497.109191,9932.169585,,,,,,
42390,2217.530197,-2828.902774,7263.963168,-5500.323021,9935.383415,,,,,,
42391,2217.530197,-2831.00331,7266.063704,-5503.535513,9938.595907,,,,,,
42392,2217.530197,-2833.102972,7268.163366,-5506.746669,9941.807063,,,,,,
42393,2217.530197,-2835.201761,7270.262156,-5509.956491,9945.016885,,,,,,
42394,2217.530197,-2837.29968,7272.360074,-5513.164979,9948.225374,,,,,,
42395,2217.530197,-2839.396727,7274.457121,-5516.372137,9951.432531,,,,,,
42396,2217.530197,-2841.492906,7276.5533,-5519.577966,9954.63836,,,,,,
42397,2217.530197,-2843.588216,7278.64861,-5522.782466,9957.84286,,,,,,
42398,2217.530197,-2845.68266,7280.743054,-5525.985641,9961.046035,,,,,,
42399,2217.530197,-2847.776237,7282.836631,-5529.187491,9964.247885,,,,,,
42400,2217.530197,-2849.868949,7284.929343,-5532.388018,9967.448412,,,,,,
42401,2217.530197,-2851.960797,7287.021192,-5535.587224,9970.647618,,,,,,
42402,2217.530197,-2854.051783,7289.112177,-5538.785111,9973.845505,,,,,,
42403,2217.530197,-2856.141907,7291.202301,-5541.981679,9977.042073,,,,,,
42404,2217.530197,-2858.23117,7293.291564,-5545.176932,9980.237326,,,,,,
42405,2217.530197,-2860.319574,7295.379968,-5548.370869,9983.431263,,,,,,
42406,2217.530197,-2862.407119,7297.467513,-5551.563494,9986.623888,,,,,,
42407,2217.530197,-2864.493806,7299.5542,-5554.754807,9989.815201,,,,,,
42408,2217.530197,-2866.579637,7301.640031,-5557.94481,9993.005204,,,,,,
42409,2217.530197,-2868.664613,7303.725007,-5561.133505,9996.193899,,,,,,
42410,2217.530197,-2870.748734,7305.809128,-5564.320894,9999.381288,,,,,,
42411,2217.530197,-2872.832002,7307.892396,-5567.506977,10002.56737,,,,,,
42412,2217.530197,-2874.914418,7309.974812,-5570.691757,10005.75215,,,,,,
42413,2217.530197,-2876.995982,7312.056376,-5573.875235,10008.93563,,,,,,
42414,2217.530197,-2879.076697,7314.137091,-5577.057414,10012.11781,,,,,,
42415,2217.530197,-2881.156562,7316.216956,-5580.238293,10015.29869,,,,,,
42416,2217.530197,-2883.235579,7318.295973,-5583.417875,10018.47827,,,,,,
42417,2217.530197,-2885.313749,7320.374143,-5586.596162,10021.65656,,,,,,
42418,2217.530197,-2887.391074,7322.451468,-5589.773156,10024.83355,,,,,,
42419,2217.530197,-2889.467553,7324.527947,-5592.948856,10028.00925,,,,,,
42420,2217.530197,-2891.543188,7326.603582,-5596.123267,10031.18366,,,,,,
42421,2217.530197,-2893.61798,7328.678374,-5599.296388,10034.35678,,,,,,
42422,2217.530197,-2895.691931,7330.752325,-5602.468221,10037.52862,,,,,,
42423,2217.530197,-2897.76504,7332.825434,-5605.638769,10040.69916,,,,,,
42424,2217.530197,-2899.83731,7334.897704,-5608.808032,10043.86843,,,,,,
42425,2217.530197,-2901.908741,7336.969135,-5611.976012,10047.03641,,,,,,
42426,2217.530197,-2903.979334,7339.039728,-5615.142711,10050.2031,,,,,,
42427,2217.530197,-2906.04909,7341.109485,-5618.30813,10053.36852,,,,,,
42428,2217.530197,-2908.118011,7343.178405,-5621.472271,10056.53267,,,,,,
42429,2217.530197,-2910.186097,7345.246491,-5624.635135,10059.69553,,,,,,
42430,2217.530197,-2912.253349,7347.313743,-5627.796724,10062.85712,,,,,,
42431,2217.530197,-2914.319768,7349.380162,-5630.95704,10066.01743,,,,,,
42432,2217.530197,-2916.385356,7351.44575,-5634.116083,10069.17648,,,,,,
42433,2217.530197,-2918.450112,7353.510507,-5637.273857,10072.33425,,,,,,
42434,2217.530197,-2920.51404,7355.574434,-5640.430361,10075.49075,,,,,,
42435,2217.530197,-2922.577138,7357.637532,-5643.585597,10078.64599,,,,,,
42436,2217.530197,-2924.639408,7359.699803,-5646.739568,10081.79996,,,,,,
42437,2217.530197,-2926.700852,7361.761246,-5649.892274,10084.95267,,,,,,
42438,2217.530197,-2928.76147,7363.821864,-5653.043718,10088.10411,,,,,,
42439,2217.530197,-2930.821264,7365.881658,-5656.1939,10091.25429,,,,,,
42440,2217.530197,-2932.880233,7367.940627,-5659.342822,10094.40322,,,,,,
42441,2217.530197,-2934.93838,7369.998774,-5662.490486,10097.55088,,,,,,
42442,2217.530197,-2936.995705,7372.056099,-5665.636893,10100.69729,,,,,,
42443,2217.530197,-2939.052209,7374.112603,-5668.782045,10103.84244,,,,,,
42444,2217.530197,-2941.107894,7376.168288,-5671.925943,10106.98634,,,,,,
42445,2217.530197,-2943.162759,7378.223153,-5675.068588,10110.12898,,,,,,
42446,2217.530197,-2945.216807,7380.277201,-5678.209983,10113.27038,,,,,,
42447,2217.530197,-2947.270037,7382.330432,-5681.350128,10116.41052,,,,,,
42448,2217.530197,-2949.322452,7384.382846,-5684.489026,10119.54942,,,,,,
42449,2217.530197,-2951.374052,7386.434446,-5687.626677,10122.68707,,,,,,
42450,2217.530197,-2953.424838,7388.485232,-5690.763083,10125.82348,,,,,,
42451,2217.530197,-2955.474811,7390.535205,-5693.898246,10128.95864,,,,,,
42452,2217.530197,-2957.523972,7392.584366,-5697.032167,10132.09256,,,,,,
42453,2217.530197,-2959.572321,7394.632715,-5700.164848,10135.22524,,,,,,
42454,2217.530197,-2961.619861,7396.680255,-5703.29629,10138.35668,,,,,,
42455,2217.530197,-2963.666591,7398.726986,-5706.426494,10141.48689,,,,,,
42456,2217.530197,-2965.712514,7400.772908,-5709.555462,10144.61586,,,,,,
42457,2217.530197,-2967.757629,7402.818023,-5712.683195,10147.74359,,,,,,
42458,2217.530197,-2969.801937,7404.862332,-5715.809696,10150.87009,,,,,,
42459,2217.530197,-2971.845441,7406.905835,-5718.934964,10153.99536,,,,,,
42460,2217.530197,-2973.88814,7408.948534,-5722.059003,10157.1194,,,,,,
42461,2217.530197,-2975.930035,7410.990429,-5725.181813,10160.24221,,,,,,
42462,2217.530197,-2977.971128,7413.031523,-5728.303395,10163.36379,,,,,,
42463,2217.530197,-2980.01142,7415.071814,-5731.423752,10166.48415,,,,,,
42464,2217.530197,-2982.050911,7417.111305,-5734.542884,10169.60328,,,,,,
42465,2217.530197,-2984.089602,7419.149996,-5737.660793,10172.72119,,,,,,
42466,2217.530197,-2986.127495,7421.187889,-5740.777481,10175.83787,,,,,,
42467,2217.530197,-2988.164589,7423.224984,-5743.892948,10178.95334,,,,,,
42468,2217.530197,-2990.200887,7425.261281,-5747.007197,10182.06759,,,,,,
42469,2217.530197,-2992.236389,7427.296783,-5750.120229,10185.18062,,,,,,
42470,2217.530197,-2994.271096,7429.33149,-5753.232045,10188.29244,,,,,,
42471,2217.530197,-2996.305009,7431.365403,-5756.342646,10191.40304,,,,,,
42472,2217.530197,-2998.338129,7433.398523,-5759.452035,10194.51243,,,,,,
42473,2217.530197,-3000.370457,7435.430851,-5762.560212,10197.62061,,,,,,
42474,2217.530197,-3002.401993,7437.462387,-5765.667179,10200.72757,,,,,,
42475,2217.530197,-3004.432739,7439.493133,-5768.772937,10203.83333,,,,,,
42476,2217.530197,-3006.462696,7441.52309,-5771.877487,10206.93788,,,,,,
42477,2217.530197,-3008.491864,7443.552258,-5774.980832,10210.04123,,,,,,
42478,2217.530197,-3010.520245,7445.580639,-5778.082973,10213.14337,,,,,,
42479,2217.530197,-3012.547839,7447.608233,-5781.18391,10216.2443,,,,,,
42480,2217.530197,-3014.574647,7449.635041,-5784.283645,10219.34404,,,,,,
42481,2217.530197,-3016.60067,7451.661064,-5787.382181,10222.44257,,,,,,
42482,2217.530197,-3018.625909,7453.686303,-5790.479517,10225.53991,,,,,,
42483,2217.530197,-3020.650366,7455.71076,-5793.575656,10228.63605,,,,,,
42484,2217.530197,-3022.67404,7457.734434,-5796.670598,10231.73099,,,,,,
42485,2217.530197,-3024.696933,7459.757327,-5799.764346,10234.82474,,,,,,
42486,2217.530197,-3026.719046,7461.77944,-5802.856901,10237.9173,,,,,,
42487,2217.530197,-3028.740379,7463.800773,-5805.948264,10241.00866,,,,,,
42488,2217.530197,-3030.760934,7465.821328,-5809.038435,10244.09883,,,,,,
42489,2217.530197,-3032.780711,7467.841105,-5812.127418,10247.18781,,,,,,
42490,2217.530197,-3034.799712,7469.860106,-5815.215213,10250.27561,,,,,,
42491,2217.530197,-3036.817936,7471.87833,-5818.301821,10253.36222,,,,,,
42492,2217.530197,-3038.835386,7473.89578,-5821.387245,10256.44764,,,,,,
42493,2217.530197,-3040.852062,7475.912456,-5824.471484,10259.53188,,,,,,
42494,2217.530197,-3042.867965,7477.928359,-5827.554541,10262.61494,,,,,,
42495,2217.530197,-3044.883095,7479.943489,-5830.636417,10265.69681,,,,,,
42496,2217.530197,-3046.897454,7481.957848,-5833.717113,10268.77751,,,,,,
42497,2217.530197,-3048.911043,7483.971437,-5836.796631,10271.85703,,,,,,
42498,2217.530197,-3050.923862,7485.984256,-5839.874972,10274.93537,,,,,,
42499,2217.530197,-3052.935912,7487.996306,-5842.952138,10278.01253,,,,,,
42500,2217.530197,-3054.947194,7490.007588,-5846.028129,10281.08852,,,,,,
42501,2217.530197,-3056.95771,7492.018104,-5849.102947,10284.16334,,,,,,
42502,2217.530197,-3058.967459,7494.027853,-5852.176594,10287.23699,,,,,,
42503,2217.530197,-3060.976444,7496.036838,-5855.24907,10290.30946,,,,,,
42504,2217.530197,-3062.984664,7498.045058,-5858.320377,10293.38077,,,,,,
42505,2217.530197,-3064.99212,7500.052514,-5861.390517,10296.45091,,,,,,
42506,2217.530197,-3066.998814,7502.059208,-5864.45949,10299.51988,,,,,,
42507,2217.530197,-3069.004746,7504.06514,-5867.527299,10302.58769,,,,,,
42508,2217.530197,-3071.009917,7506.070311,-5870.593944,10305.65434,,,,,,
42509,2217.530197,-3073.014329,7508.074723,-5873.659427,10308.71982,,,,,,
42510,2217.530197,-3075.017981,7510.078375,-5876.723748,10311.78414,,,,,,
42511,2217.530197,-3077.020875,7512.081269,-5879.78691,10314.8473,,,,,,
42512,2217.530197,-3079.023012,7514.083406,-5882.848914,10317.90931,,,,,,
42513,2217.530197,-3081.024392,7516.084786,-5885.909761,10320.97015,,,,,,
42514,2217.530197,-3083.025016,7518.08541,-5888.969451,10324.02985,,,,,,
42515,2217.530197,-3085.024886,7520.08528,-5892.027988,10327.08838,,,,,,
42516,2217.530197,-3087.024001,7522.084395,-5895.085371,10330.14577,,,,,,
42517,2217.530197,-3089.022364,7524.082758,-5898.141603,10333.202,,,,,,
42518,2217.530197,-3091.019974,7526.080368,-5901.196684,10336.25708,,,,,,
42519,2217.530197,-3093.016833,7528.077227,-5904.250616,10339.31101,,,,,,
42520,2217.530197,-3095.012941,7530.073335,-5907.3034,10342.36379,,,,,,
42521,2217.530197,-3097.008299,7532.068693,-5910.355038,10345.41543,,,,,,
42522,2217.530197,-3099.002909,7534.063303,-5913.40553,10348.46592,,,,,,
42523,2217.530197,-3100.99677,7536.057164,-5916.454878,10351.51527,,,,,,
42524,2217.530197,-3102.989885,7538.050279,-5919.503083,10354.56348,,,,,,
42525,2217.530197,-3104.982253,7540.042647,-5922.550147,10357.61054,,,,,,
42526,2217.530197,-3106.973875,7542.034269,-5925.596071,10360.65646,,,,,,
42527,2217.530197,-3108.964753,7544.025147,-5928.640856,10363.70125,,,,,,
42528,2217.530197,-3110.954887,7546.015281,-5931.684503,10366.7449,,,,,,
42529,2217.530197,-3112.944278,7548.004672,-5934.727014,10369.78741,,,,,,
42530,2217.530197,-3114.932927,7549.993321,-5937.76839,10372.82878,,,,,,
42531,2217.530197,-3116.920834,7551.981228,-5940.808632,10375.86903,,,,,,
42532,2217.530197,-3118.908001,7553.968395,-5943.847741,10378.90814,,,,,,
42533,2217.530197,-3120.894428,7555.954822,-5946.885719,10381.94611,,,,,,
42534,2217.530197,-3122.880116,7557.94051,-5949.922567,10384.98296,,,,,,
42535,2217.530197,-3124.865066,7559.92546,-5952.958287,10388.01868,,,,,,
42536,2217.530197,-3126.849279,7561.909673,-5955.992879,10391.05327,,,,,,
42537,2217.530197,-3128.832756,7563.89315,-5959.026344,10394.08674,,,,,,
42538,2217.530197,-3130.815497,7565.875891,-5962.058685,10397.11908,,,,,,
42539,2217.530197,-3132.797503,7567.857897,-5965.089902,10400.1503,,,,,,
42540,2217.530197,-3134.778776,7569.83917,-5968.119996,10403.18039,,,,,,
42541,2217.530197,-3136.759315,7571.819709,-5971.14897,10406.20936,,,,,,
42542,2217.530197,-3138.739122,7573.799516,-5974.176823,10409.23722,,,,,,
42543,2217.530197,-3140.718197,7575.778591,-5977.203557,10412.26395,,,,,,
42544,2217.530197,-3142.696541,7577.756935,-5980.229174,10415.28957,,,,,,
42545,2217.530197,-3144.674156,7579.73455,-5983.253675,10418.31407,,,,,,
42546,2217.530197,-3146.651042,7581.711436,-5986.277061,10421.33745,,,,,,
42547,2217.530197,-3148.627199,7583.687593,-5989.299332,10424.35973,,,,,,
42548,2217.530197,-3150.602629,7585.663023,-5992.320492,10427.38089,,,,,,
42549,2217.530197,-3152.577332,7587.637726,-5995.34054,10430.40093,,,,,,
42550,2217.530197,-3154.551309,7589.611703,-5998.359477,10433.41987,,,,,,
42551,2217.530197,-3156.524562,7591.584956,-6001.377306,10436.4377,,,,,,
42552,2217.530197,-3158.49709,7593.557484,-6004.394027,10439.45442,,,,,,
42553,2217.530197,-3160.468894,7595.529288,-6007.409642,10442.47004,,,,,,
42554,2217.530197,-3162.439976,7597.50037,-6010.424152,10445.48455,,,,,,
42555,2217.530197,-3164.410336,7599.47073,-6013.437557,10448.49795,,,,,,
42556,2217.530197,-3166.379975,7601.440369,-6016.44986,10451.51025,,,,,,
42557,2217.530197,-3168.348893,7603.409287,-6019.461061,10454.52145,,,,,,
42558,2217.530197,-3170.317092,7605.377486,-6022.471161,10457.53156,,,,,,
42559,2217.530197,-3172.284572,7607.344966,-6025.480163,10460.54056,,,,,,
42560,2217.530197,-3174.251335,7609.311729,-6028.488066,10463.54846,,,,,,
42561,2217.530197,-3176.21738,7611.277774,-6031.494873,10466.55527,,,,,,
42562,2217.530197,-3178.182709,7613.243103,-6034.500584,10469.56098,,,,,,
42563,2217.530197,-3180.147322,7615.207716,-6037.5052,10472.56559,,,,,,
42564,2217.530197,-3182.11122,7617.171614,-6040.508724,10475.56912,,,,,,
42565,2217.530197,-3184.074405,7619.134799,-6043.511155,10478.57155,,,,,,
42566,2217.530197,-3186.036876,7621.09727,-6046.512496,10481.57289,,,,,,
42567,2217.530197,-3187.998634,7623.059028,-6049.512747,10484.57314,,,,,,
42568,2217.530197,-3189.959681,7625.020075,-6052.511909,10487.5723,,,,,,
42569,2217.530197,-3191.920017,7626.980411,-6055.509984,10490.57038,,,,,,
42570,2217.530197,-3193.879643,7628.940037,-6058.506974,10493.56737,,,,,,
42571,2217.530197,-3195.83856,7630.898954,-6061.502878,10496.56327,,,,,,
42572,2217.530197,-3197.796768,7632.857162,-6064.497698,10499.55809,,,,,,
42573,2217.530197,-3199.754268,7634.814662,-6067.491436,10502.55183,,,,,,
42574,2217.530197,-3201.711061,7636.771455,-6070.484093,10505.54449,,,,,,
42575,2217.530197,-3203.667147,7638.727541,-6073.475669,10508.53606,,,,,,
42576,2217.530197,-3205.622528,7640.682922,-6076.466167,10511.52656,,,,,,
42577,2217.530197,-3207.577205,7642.637599,-6079.455586,10514.51598,,,,,,
42578,2217.530197,-3209.531177,7644.591571,-6082.443929,10517.50432,,,,,,
42579,2217.530197,-3211.484446,7646.54484,-6085.431196,10520.49159,,,,,,
42580,2217.530197,-3213.437013,7648.497407,-6088.417389,10523.47778,,,,,,
42581,2217.530197,-3215.388877,7650.449272,-6091.402509,10526.4629,,,,,,
42582,2217.530197,-3217.340041,7652.400435,-6094.386556,10529.44695,,,,,,
42583,2217.530197,-3219.290505,7654.350899,-6097.369533,10532.42993,,,,,,
