Date,Time,Block,import
05-05-2016,09:45-10:00,40,1388
05-05-2016,10:00-10:15,41,1420
05-05-2016,10:15-10:30,42,1448
05-05-2016,10:30-10:45,43,1456
05-05-2016,10:45-11:00,44,1468
05-05-2016,11:00-11:15,45,1460
05-05-2016,11:15-11:30,46,1456
05-05-2016,11:30-11:45,47,1444
05-05-2016,11:45-12:00,48,1440
05-05-2016,12:00-12:15,49,1488
05-05-2016,12:15-12:30,50,1596
05-05-2016,12:30-12:45,51,1640
05-05-2016,12:45-13:00,52,1632
05-05-2016,13:00-13:15,53,1632
05-05-2016,13:15-13:30,54,1608
05-05-2016,13:30-13:45,55,1600
05-05-2016,13:45-14:00,56,1620
05-05-2016,14:00-14:15,57,1644
05-05-2016,14:15-14:30,58,1656
05-05-2016,14:30-14:45,59,1660
05-05-2016,14:45-15:00,60,1648
05-05-2016,15:00-15:15,61,1664
05-05-2016,15:15-15:30,62,1652
05-05-2016,15:30-15:45,63,1672
05-05-2016,15:45-16:00,64,1652
05-05-2016,16:00-16:15,65,1624
05-05-2016,16:15-16:30,66,1632
05-05-2016,16:30-16:45,67,1648
05-05-2016,16:45-17:00,68,1656
05-05-2016,17:00-17:15,69,1676
05-05-2016,17:15-17:30,70,1688
05-05-2016,17:30-17:45,71,1644
05-05-2016,17:45-18:00,72,1640
05-05-2016,18:00-18:15,73,1632
05-05-2016,18:15-18:30,74,1600
05-05-2016,18:30-18:45,75,1604
05-05-2016,18:45-19:00,76,1604
05-05-2016,19:00-19:15,77,1616
05-05-2016,19:15-19:30,78,1456
05-05-2016,19:30-19:45,79,1440
05-05-2016,19:45-20:00,80,1444
05-05-2016,20:00-20:15,81,1424
05-05-2016,20:15-20:30,82,1440
05-05-2016,20:30-20:45,83,1412
05-05-2016,20:45-21:00,84,1404
05-05-2016,21:00-21:15,85,1416
05-05-2016,21:15-21:30,86,1372
05-05-2016,21:30-21:45,87,1380
05-05-2016,21:45-22:00,88,1368
05-05-2016,22:00-22:15,89,1364
05-05-2016,22:15-22:30,90,1356
05-05-2016,22:30-22:45,91,1340
05-05-2016,22:45-23:00,92,1280
05-05-2016,23:00-23:15,93,1180
05-05-2016,23:15-23:30,94,1172
05-05-2016,23:30-23:45,95,1132
05-05-2016,23:45-00:00,96,1104
06-05-2016,00:00-00:15,1,1040
06-05-2016,00:15-00:30,2,1012
06-05-2016,00:30-00:45,3,1008
06-05-2016,00:45-01:00,4,992
06-05-2016,01:00-01:15,5,996
06-05-2016,01:15-01:30,6,988
06-05-2016,01:30-01:45,7,984
06-05-2016,01:45-02:00,8,980
06-05-2016,02:00-02:15,9,972
06-05-2016,02:15-02:30,10,956
06-05-2016,02:30-02:45,11,948
06-05-2016,02:45-03:00,12,956
06-05-2016,03:00-03:15,13,956
06-05-2016,03:15-03:30,14,952
06-05-2016,03:30-03:45,15,956
06-05-2016,03:45-04:00,16,960
06-05-2016,04:00-04:15,17,952
06-05-2016,04:15-04:30,18,956
06-05-2016,04:30-04:45,19,960
06-05-2016,04:45-05:00,20,952
06-05-2016,05:00-05:15,21,952
06-05-2016,05:15-05:30,22,944
06-05-2016,05:30-05:45,23,928
06-05-2016,05:45-06:00,24,904
06-05-2016,06:00-06:15,25,888
06-05-2016,06:15-06:30,26,900
06-05-2016,06:30-06:45,27,924
06-05-2016,06:45-07:00,28,948
06-05-2016,07:00-07:15,29,1052
06-05-2016,07:15-07:30,30,1088
06-05-2016,07:30-07:45,31,1112
06-05-2016,07:45-08:00,32,1136
06-05-2016,08:00-08:15,33,1196
06-05-2016,08:15-08:30,34,1228
06-05-2016,08:30-08:45,35,1284
06-05-2016,08:45-09:00,36,1328
06-05-2016,09:00-09:15,37,1344
06-05-2016,09:15-09:30,38,1356
06-05-2016,09:30-09:45,39,1396
06-05-2016,09:45-10:00,40,1404
06-05-2016,10:00-10:15,41,1392
06-05-2016,10:15-10:30,42,1416
06-05-2016,10:30-10:45,43,1436
06-05-2016,10:45-11:00,44,1404
06-05-2016,11:00-11:15,45,1436
06-05-2016,11:15-11:30,46,1424
06-05-2016,11:30-11:45,47,1408
06-05-2016,11:45-12:00,48,1456
06-05-2016,12:00-12:15,49,1488
06-05-2016,12:15-12:30,50,1500
06-05-2016,12:30-12:45,51,1512
06-05-2016,12:45-13:00,52,1488
06-05-2016,13:00-13:15,53,1444
06-05-2016,13:15-13:30,54,1448
06-05-2016,13:30-13:45,55,1432
06-05-2016,13:45-14:00,56,1424
06-05-2016,14:00-14:15,57,1424
06-05-2016,14:15-14:30,58,1468
06-05-2016,14:30-14:45,59,1484
06-05-2016,14:45-15:00,60,1464
06-05-2016,15:00-15:15,61,1468
06-05-2016,15:15-15:30,62,1476
06-05-2016,15:30-15:45,63,1472
06-05-2016,15:45-16:00,64,1492
06-05-2016,16:00-16:15,65,1500
06-05-2016,16:15-16:30,66,1484
06-05-2016,16:30-16:45,67,1496
06-05-2016,16:45-17:00,68,1612
06-05-2016,17:00-17:15,69,1704
06-05-2016,17:15-17:30,70,1656
06-05-2016,17:30-17:45,71,1672
06-05-2016,17:45-18:00,72,1672
06-05-2016,18:00-18:15,73,1656
06-05-2016,18:15-18:30,74,1624
06-05-2016,18:30-18:45,75,1620
06-05-2016,18:45-19:00,76,1632
06-05-2016,19:00-19:15,77,1592
06-05-2016,19:15-19:30,78,1560
06-05-2016,19:30-19:45,79,1448
06-05-2016,19:45-20:00,80,1444
06-05-2016,20:00-20:15,81,1432
06-05-2016,20:15-20:30,82,1408
06-05-2016,20:30-20:45,83,1376
06-05-2016,20:45-21:00,84,1364
06-05-2016,21:00-21:15,85,1364
06-05-2016,21:15-21:30,86,1372
06-05-2016,21:30-21:45,87,1364
06-05-2016,21:45-22:00,88,1360
06-05-2016,22:00-22:15,89,1328
06-05-2016,22:15-22:30,90,1256
06-05-2016,22:30-22:45,91,1208
06-05-2016,22:45-23:00,92,1136
06-05-2016,23:00-23:15,93,1124
06-05-2016,23:15-23:30,94,1088
06-05-2016,23:30-23:45,95,1060
06-05-2016,23:45-00:00,96,1000
07-05-2016,00:00-00:15,1,924
07-05-2016,00:15-00:30,2,948
07-05-2016,00:30-00:45,3,1020
07-05-2016,00:45-01:00,4,996
07-05-2016,01:00-01:15,5,988
07-05-2016,01:15-01:30,6,988
07-05-2016,01:30-01:45,7,996
07-05-2016,01:45-02:00,8,984
07-05-2016,02:00-02:15,9,984
07-05-2016,02:15-02:30,10,972
07-05-2016,02:30-02:45,11,972
07-05-2016,02:45-03:00,12,972
07-05-2016,03:00-03:15,13,956
07-05-2016,03:15-03:30,14,972
07-05-2016,03:30-03:45,15,956
07-05-2016,03:45-04:00,16,944
07-05-2016,04:00-04:15,17,944
07-05-2016,04:15-04:30,18,956
07-05-2016,04:30-04:45,19,960
07-05-2016,04:45-05:00,20,940
07-05-2016,05:00-05:15,21,944
07-05-2016,05:15-05:30,22,924
07-05-2016,05:30-05:45,23,908
07-05-2016,05:45-06:00,24,896
07-05-2016,06:00-06:15,25,876
07-05-2016,06:15-06:30,26,868
07-05-2016,06:30-06:45,27,856
07-05-2016,06:45-07:00,28,852
07-05-2016,07:00-07:15,29,848
07-05-2016,07:15-07:30,30,876
07-05-2016,07:30-07:45,31,808
07-05-2016,07:45-08:00,32,804
07-05-2016,08:00-08:15,33,800
07-05-2016,08:15-08:30,34,796
07-05-2016,08:30-08:45,35,812
07-05-2016,08:45-09:00,36,808
07-05-2016,09:00-09:15,37,816
07-05-2016,09:15-09:30,38,884
07-05-2016,09:30-09:45,39,900
07-05-2016,09:45-10:00,40,908
07-05-2016,10:00-10:15,41,936
07-05-2016,10:15-10:30,42,920
07-05-2016,10:30-10:45,43,888
07-05-2016,10:45-11:00,44,880
07-05-2016,11:00-11:15,45,888
07-05-2016,11:15-11:30,46,840
07-05-2016,11:30-11:45,47,880
07-05-2016,11:45-12:00,48,880
07-05-2016,12:00-12:15,49,892
07-05-2016,12:15-12:30,50,876
07-05-2016,12:30-12:45,51,932
07-05-2016,12:45-13:00,52,1064
07-05-2016,13:00-13:15,53,1096
07-05-2016,13:15-13:30,54,1092
07-05-2016,13:30-13:45,55,1056
07-05-2016,13:45-14:00,56,1044
07-05-2016,14:00-14:15,57,1024
07-05-2016,14:15-14:30,58,1016
07-05-2016,14:30-14:45,59,1060
07-05-2016,14:45-15:00,60,1028
07-05-2016,15:00-15:15,61,1056
07-05-2016,15:15-15:30,62,1012
07-05-2016,15:30-15:45,63,1052
07-05-2016,15:45-16:00,64,1024
07-05-2016,16:00-16:15,65,1032
07-05-2016,16:15-16:30,66,1028
07-05-2016,16:30-16:45,67,1068
07-05-2016,16:45-17:00,68,1056
07-05-2016,17:00-17:15,69,1060
07-05-2016,17:15-17:30,70,1032
07-05-2016,17:30-17:45,71,1056
07-05-2016,17:45-18:00,72,1048
07-05-2016,18:00-18:15,73,1016
07-05-2016,18:15-18:30,74,1012
07-05-2016,18:30-18:45,75,1036
07-05-2016,18:45-19:00,76,1040
07-05-2016,19:00-19:15,77,1048
07-05-2016,19:15-19:30,78,1020
07-05-2016,19:30-19:45,79,1032
07-05-2016,19:45-20:00,80,1016
07-05-2016,20:00-20:15,81,996
07-05-2016,20:15-20:30,82,916
07-05-2016,20:30-20:45,83,928
07-05-2016,20:45-21:00,84,908
07-05-2016,21:00-21:15,85,832
07-05-2016,21:15-21:30,86,856
07-05-2016,21:30-21:45,87,864
07-05-2016,21:45-22:00,88,828
07-05-2016,22:00-22:15,89,848
07-05-2016,22:15-22:30,90,812
07-05-2016,22:30-22:45,91,824
07-05-2016,22:45-23:00,92,792
07-05-2016,23:00-23:15,93,804
07-05-2016,23:15-23:30,94,756
07-05-2016,23:30-23:45,95,764
07-05-2016,23:45-00:00,96,772
08-05-2016,00:00-00:15,1,748
08-05-2016,00:15-00:30,2,760
08-05-2016,00:30-00:45,3,768
08-05-2016,00:45-01:00,4,736
08-05-2016,01:00-01:15,5,712
08-05-2016,01:15-01:30,6,696
08-05-2016,01:30-01:45,7,728
08-05-2016,01:45-02:00,8,712
08-05-2016,02:00-02:15,9,712
08-05-2016,02:15-02:30,10,688
08-05-2016,02:30-02:45,11,716
08-05-2016,02:45-03:00,12,696
08-05-2016,03:00-03:15,13,704
08-05-2016,03:15-03:30,14,724
08-05-2016,03:30-03:45,15,692
08-05-2016,03:45-04:00,16,716
08-05-2016,04:00-04:15,17,692
08-05-2016,04:15-04:30,18,708
08-05-2016,04:30-04:45,19,696
08-05-2016,04:45-05:00,20,704
08-05-2016,05:00-05:15,21,696
08-05-2016,05:15-05:30,22,676
08-05-2016,05:30-05:45,23,696
08-05-2016,05:45-06:00,24,668
08-05-2016,06:00-06:15,25,656
08-05-2016,06:15-06:30,26,660
08-05-2016,06:30-06:45,27,612
08-05-2016,06:45-07:00,28,636
08-05-2016,07:00-07:15,29,612
08-05-2016,07:15-07:30,30,652
08-05-2016,07:30-07:45,31,688
08-05-2016,07:45-08:00,32,688
08-05-2016,08:00-08:15,33,700
08-05-2016,08:15-08:30,34,696
08-05-2016,08:30-08:45,35,692
08-05-2016,08:45-09:00,36,716
08-05-2016,09:00-09:15,37,728
08-05-2016,09:15-09:30,38,752
08-05-2016,09:30-09:45,39,760
08-05-2016,09:45-10:00,40,812
08-05-2016,10:00-10:15,41,792
08-05-2016,10:15-10:30,42,840
08-05-2016,10:30-10:45,43,840
08-05-2016,10:45-11:00,44,832
08-05-2016,11:00-11:15,45,844
08-05-2016,11:15-11:30,46,800
08-05-2016,11:30-11:45,47,836
08-05-2016,11:45-12:00,48,864
08-05-2016,12:00-12:15,49,868
08-05-2016,12:15-12:30,50,836
08-05-2016,12:30-12:45,51,820
08-05-2016,12:45-13:00,52,816
08-05-2016,13:00-13:15,53,788
08-05-2016,13:15-13:30,54,772
08-05-2016,13:30-13:45,55,804
08-05-2016,13:45-14:00,56,804
08-05-2016,14:00-14:15,57,812
08-05-2016,14:15-14:30,58,760
08-05-2016,14:30-14:45,59,696
08-05-2016,14:45-15:00,60,736
08-05-2016,15:00-15:15,61,716
08-05-2016,15:15-15:30,62,676
08-05-2016,15:30-15:45,63,716
08-05-2016,15:45-16:00,64,860
08-05-2016,16:00-16:15,65,784
08-05-2016,16:15-16:30,66,832
08-05-2016,16:30-16:45,67,816
08-05-2016,16:45-17:00,68,804
08-05-2016,17:00-17:15,69,668
08-05-2016,17:15-17:30,70,716
08-05-2016,17:30-17:45,71,764
08-05-2016,17:45-18:00,72,576
08-05-2016,18:00-18:15,73,748
08-05-2016,18:15-18:30,74,788
08-05-2016,18:30-18:45,75,776
08-05-2016,18:45-19:00,76,780
08-05-2016,19:00-19:15,77,772
08-05-2016,19:15-19:30,78,804
08-05-2016,19:30-19:45,79,916
08-05-2016,19:45-20:00,80,832
08-05-2016,20:00-20:15,81,852
08-05-2016,20:15-20:30,82,956
08-05-2016,20:30-20:45,83,996
08-05-2016,20:45-21:00,84,976
08-05-2016,21:00-21:15,85,952
08-05-2016,21:15-21:30,86,948
08-05-2016,21:30-21:45,87,952
08-05-2016,21:45-22:00,88,944
08-05-2016,22:00-22:15,89,916
08-05-2016,22:15-22:30,90,932
08-05-2016,22:30-22:45,91,904
08-05-2016,22:45-23:00,92,920
08-05-2016,23:00-23:15,93,924
08-05-2016,23:15-23:30,94,844
08-05-2016,23:30-23:45,95,752
08-05-2016,23:45-00:00,96,772
09-05-2016,00:00-00:15,1,736
09-05-2016,00:15-00:30,2,752
09-05-2016,00:30-00:45,3,756
09-05-2016,00:45-01:00,4,752
09-05-2016,01:00-01:15,5,724
09-05-2016,01:15-01:30,6,744
09-05-2016,01:30-01:45,7,728
09-05-2016,01:45-02:00,8,752
09-05-2016,02:00-02:15,9,728
09-05-2016,02:15-02:30,10,724
09-05-2016,02:30-02:45,11,748
09-05-2016,02:45-03:00,12,716
09-05-2016,03:00-03:15,13,736
09-05-2016,03:15-03:30,14,744
09-05-2016,03:30-03:45,15,736
09-05-2016,03:45-04:00,16,724
09-05-2016,04:00-04:15,17,708
09-05-2016,04:15-04:30,18,756
09-05-2016,04:30-04:45,19,752
09-05-2016,04:45-05:00,20,740
09-05-2016,05:00-05:15,21,748
09-05-2016,05:15-05:30,22,724
09-05-2016,05:30-05:45,23,848
09-05-2016,05:45-06:00,24,976
09-05-2016,06:00-06:15,25,972
09-05-2016,06:15-06:30,26,952
09-05-2016,06:30-06:45,27,984
09-05-2016,06:45-07:00,28,1000
09-05-2016,07:00-07:15,29,1012
09-05-2016,07:15-07:30,30,1072
09-05-2016,07:30-07:45,31,1128
09-05-2016,07:45-08:00,32,1216
09-05-2016,08:00-08:15,33,1264
09-05-2016,08:15-08:30,34,1252
09-05-2016,08:30-08:45,35,1328
09-05-2016,08:45-09:00,36,1332
09-05-2016,09:00-09:15,37,1160
09-05-2016,09:15-09:30,38,1036
09-05-2016,09:30-09:45,39,1392
09-05-2016,09:45-10:00,40,1612
09-05-2016,10:00-10:15,41,1584
09-05-2016,10:15-10:30,42,1436
09-05-2016,10:30-10:45,43,1644
09-05-2016,10:45-11:00,44,1740
09-05-2016,11:00-11:15,45,1724
09-05-2016,11:15-11:30,46,1704
09-05-2016,11:30-11:45,47,1716
09-05-2016,11:45-12:00,48,1720
09-05-2016,12:00-12:15,49,1752
09-05-2016,12:15-12:30,50,1748
09-05-2016,12:30-12:45,51,1780
09-05-2016,12:45-13:00,52,1744
09-05-2016,13:00-13:15,53,1700
09-05-2016,13:15-13:30,54,1676
09-05-2016,13:30-13:45,55,1684
09-05-2016,13:45-14:00,56,1664
09-05-2016,14:00-14:15,57,1672
09-05-2016,14:15-14:30,58,1728
09-05-2016,14:30-14:45,59,1736
09-05-2016,14:45-15:00,60,1744
09-05-2016,15:00-15:15,61,1736
09-05-2016,15:15-15:30,62,1724
09-05-2016,15:30-15:45,63,1728
09-05-2016,15:45-16:00,64,1700
09-05-2016,16:00-16:15,65,1676
09-05-2016,16:15-16:30,66,1696
09-05-2016,16:30-16:45,67,1696
09-05-2016,16:45-17:00,68,1684
09-05-2016,17:00-17:15,69,1688
09-05-2016,17:15-17:30,70,1644
09-05-2016,17:30-17:45,71,1684
09-05-2016,17:45-18:00,72,1680
09-05-2016,18:00-18:15,73,1668
09-05-2016,18:15-18:30,74,1660
09-05-2016,18:30-18:45,75,1664
09-05-2016,18:45-19:00,76,1692
09-05-2016,19:00-19:15,77,1560
09-05-2016,19:15-19:30,78,1412
09-05-2016,19:30-19:45,79,1452
09-05-2016,19:45-20:00,80,1408
09-05-2016,20:00-20:15,81,1400
09-05-2016,20:15-20:30,82,1380
09-05-2016,20:30-20:45,83,1388
09-05-2016,20:45-21:00,84,1364
09-05-2016,21:00-21:15,85,1372
09-05-2016,21:15-21:30,86,1412
09-05-2016,21:30-21:45,87,1388
09-05-2016,21:45-22:00,88,1388
09-05-2016,22:00-22:15,89,1344
09-05-2016,22:15-22:30,90,1316
09-05-2016,22:30-22:45,91,1300
09-05-2016,22:45-23:00,92,1276
09-05-2016,23:00-23:15,93,1272
09-05-2016,23:15-23:30,94,1228
09-05-2016,23:30-23:45,95,1160
09-05-2016,23:45-00:00,96,1128
10-05-2016,00:00-00:15,1,1096
10-05-2016,00:15-00:30,2,1092
10-05-2016,00:30-00:45,3,1064
10-05-2016,00:45-01:00,4,1032
10-05-2016,01:00-01:15,5,1052
10-05-2016,01:15-01:30,6,1044
10-05-2016,01:30-01:45,7,1044
10-05-2016,01:45-02:00,8,1052
10-05-2016,02:00-02:15,9,1048
10-05-2016,02:15-02:30,10,1024
10-05-2016,02:30-02:45,11,1012
10-05-2016,02:45-03:00,12,1028
10-05-2016,03:00-03:15,13,1008
10-05-2016,03:15-03:30,14,1028
10-05-2016,03:30-03:45,15,1004
10-05-2016,03:45-04:00,16,996
10-05-2016,04:00-04:15,17,1004
10-05-2016,04:15-04:30,18,992
10-05-2016,04:30-04:45,19,1000
10-05-2016,04:45-05:00,20,988
10-05-2016,05:00-05:15,21,984
10-05-2016,05:15-05:30,22,964
10-05-2016,05:30-05:45,23,964
10-05-2016,05:45-06:00,24,952
10-05-2016,06:00-06:15,25,932
10-05-2016,06:15-06:30,26,940
10-05-2016,06:30-06:45,27,976
10-05-2016,06:45-07:00,28,1020
10-05-2016,07:00-07:15,29,1028
10-05-2016,07:15-07:30,30,1064
10-05-2016,07:30-07:45,31,1100
10-05-2016,07:45-08:00,32,1140
10-05-2016,08:00-08:15,33,1180
10-05-2016,08:15-08:30,34,1232
10-05-2016,08:30-08:45,35,1304
10-05-2016,08:45-09:00,36,1328
10-05-2016,09:00-09:15,37,1324
10-05-2016,09:15-09:30,38,1400
10-05-2016,09:30-09:45,39,1408
10-05-2016,09:45-10:00,40,1404
10-05-2016,10:00-10:15,41,1440
10-05-2016,10:15-10:30,42,1452
10-05-2016,10:30-10:45,43,1456
10-05-2016,10:45-11:00,44,1448
10-05-2016,11:00-11:15,45,1492
10-05-2016,11:15-11:30,46,1464
10-05-2016,11:30-11:45,47,1468
10-05-2016,11:45-12:00,48,1504
10-05-2016,12:00-12:15,49,1536
10-05-2016,12:15-12:30,50,1572
10-05-2016,12:30-12:45,51,1564
10-05-2016,12:45-13:00,52,1516
10-05-2016,13:00-13:15,53,1520
10-05-2016,13:15-13:30,54,1512
10-05-2016,13:30-13:45,55,1508
10-05-2016,13:45-14:00,56,1536
10-05-2016,14:00-14:15,57,1572
10-05-2016,14:15-14:30,58,1552
10-05-2016,14:30-14:45,59,1560
10-05-2016,14:45-15:00,60,1592
10-05-2016,15:00-15:15,61,1572
10-05-2016,15:15-15:30,62,1584
10-05-2016,15:30-15:45,63,1568
10-05-2016,15:45-16:00,64,1588
10-05-2016,16:00-16:15,65,1580
10-05-2016,16:15-16:30,66,1576
10-05-2016,16:30-16:45,67,1568
10-05-2016,16:45-17:00,68,1564
10-05-2016,17:00-17:15,69,1564
10-05-2016,17:15-17:30,70,1608
10-05-2016,17:30-17:45,71,1780
10-05-2016,17:45-18:00,72,1784
10-05-2016,18:00-18:15,73,1776
10-05-2016,18:15-18:30,74,1752
10-05-2016,18:30-18:45,75,1752
10-05-2016,18:45-19:00,76,1772
10-05-2016,19:00-19:15,77,1748
10-05-2016,19:15-19:30,78,1748
10-05-2016,19:30-19:45,79,1640
10-05-2016,19:45-20:00,80,1404
10-05-2016,20:00-20:15,81,1476
10-05-2016,20:15-20:30,82,1456
10-05-2016,20:30-20:45,83,1472
10-05-2016,20:45-21:00,84,1448
10-05-2016,21:00-21:15,85,1436
10-05-2016,21:15-21:30,86,1448
10-05-2016,21:30-21:45,87,1452
10-05-2016,21:45-22:00,88,1440
10-05-2016,22:00-22:15,89,1412
10-05-2016,22:15-22:30,90,1368
10-05-2016,22:30-22:45,91,1352
10-05-2016,22:45-23:00,92,1348
10-05-2016,23:00-23:15,93,1348
10-05-2016,23:15-23:30,94,1280
10-05-2016,23:30-23:45,95,1236
10-05-2016,23:45-00:00,96,1196
11-05-2016,00:00-00:15,1,1160
11-05-2016,00:15-00:30,2,1156
11-05-2016,00:30-00:45,3,1132
11-05-2016,00:45-01:00,4,1136
11-05-2016,01:00-01:15,5,1140
11-05-2016,01:15-01:30,6,1128
11-05-2016,01:30-01:45,7,1112
11-05-2016,01:45-02:00,8,1120
11-05-2016,02:00-02:15,9,1128
11-05-2016,02:15-02:30,10,1100
11-05-2016,02:30-02:45,11,1096
11-05-2016,02:45-03:00,12,1092
11-05-2016,03:00-03:15,13,1084
11-05-2016,03:15-03:30,14,1100
11-05-2016,03:30-03:45,15,1100
11-05-2016,03:45-04:00,16,1088
11-05-2016,04:00-04:15,17,1080
11-05-2016,04:15-04:30,18,1072
11-05-2016,04:30-04:45,19,1088
11-05-2016,04:45-05:00,20,1076
11-05-2016,05:00-05:15,21,1064
11-05-2016,05:15-05:30,22,1052
11-05-2016,05:30-05:45,23,1052
11-05-2016,05:45-06:00,24,1048
11-05-2016,06:00-06:15,25,1036
11-05-2016,06:15-06:30,26,1032
11-05-2016,06:30-06:45,27,1008
11-05-2016,06:45-07:00,28,1004
11-05-2016,07:00-07:15,29,1036
11-05-2016,07:15-07:30,30,1056
11-05-2016,07:30-07:45,31,1188
11-05-2016,07:45-08:00,32,1272
11-05-2016,08:00-08:15,33,1352
11-05-2016,08:15-08:30,34,1536
11-05-2016,08:30-08:45,35,1608
11-05-2016,08:45-09:00,36,1616
11-05-2016,09:00-09:15,37,1612
11-05-2016,09:15-09:30,38,1656
11-05-2016,09:30-09:45,39,1656
11-05-2016,09:45-10:00,40,1668
11-05-2016,10:00-10:15,41,1640
11-05-2016,10:15-10:30,42,1664
11-05-2016,10:30-10:45,43,1692
11-05-2016,10:45-11:00,44,1700
11-05-2016,11:00-11:15,45,1716
11-05-2016,11:15-11:30,46,1712
11-05-2016,11:30-11:45,47,1688
11-05-2016,11:45-12:00,48,1736
11-05-2016,12:00-12:15,49,1728
11-05-2016,12:15-12:30,50,1788
11-05-2016,12:30-12:45,51,1788
11-05-2016,12:45-13:00,52,1788
11-05-2016,13:00-13:15,53,1760
11-05-2016,13:15-13:30,54,1740
11-05-2016,13:30-13:45,55,1712
11-05-2016,13:45-14:00,56,1716
11-05-2016,14:00-14:15,57,1704
11-05-2016,14:15-14:30,58,1700
11-05-2016,14:30-14:45,59,1716
11-05-2016,14:45-15:00,60,1664
11-05-2016,15:00-15:15,61,1668
11-05-2016,15:15-15:30,62,1668
11-05-2016,15:30-15:45,63,1656
11-05-2016,15:45-16:00,64,1660
11-05-2016,16:00-16:15,65,1672
11-05-2016,16:15-16:30,66,1660
11-05-2016,16:30-16:45,67,1660
11-05-2016,16:45-17:00,68,1656
11-05-2016,17:00-17:15,69,1676
11-05-2016,17:15-17:30,70,1624
11-05-2016,17:30-17:45,71,1648
11-05-2016,17:45-18:00,72,1656
11-05-2016,18:00-18:15,73,1656
11-05-2016,18:15-18:30,74,1664
11-05-2016,18:30-18:45,75,1652
11-05-2016,18:45-19:00,76,1672
11-05-2016,19:00-19:15,77,1652
11-05-2016,19:15-19:30,78,1644
11-05-2016,19:30-19:45,79,1632
11-05-2016,19:45-20:00,80,1608
11-05-2016,20:00-20:15,81,1584
11-05-2016,20:15-20:30,82,1440
11-05-2016,20:30-20:45,83,1440
11-05-2016,20:45-21:00,84,1408
11-05-2016,21:00-21:15,85,1408
11-05-2016,21:15-21:30,86,1444
11-05-2016,21:30-21:45,87,1436
11-05-2016,21:45-22:00,88,1404
11-05-2016,22:00-22:15,89,1388
11-05-2016,22:15-22:30,90,1356
11-05-2016,22:30-22:45,91,1296
11-05-2016,22:45-23:00,92,1280
11-05-2016,23:00-23:15,93,1256
11-05-2016,23:15-23:30,94,1208
11-05-2016,23:30-23:45,95,1136
11-05-2016,23:45-00:00,96,1084
12-05-2016,00:00-00:15,1,1064
12-05-2016,00:15-00:30,2,1068
12-05-2016,00:30-00:45,3,1060
12-05-2016,00:45-01:00,4,1036
12-05-2016,01:00-01:15,5,1024
12-05-2016,01:15-01:30,6,1024
12-05-2016,01:30-01:45,7,1024
12-05-2016,01:45-02:00,8,1016
12-05-2016,02:00-02:15,9,1012
12-05-2016,02:15-02:30,10,980
12-05-2016,02:30-02:45,11,992
12-05-2016,02:45-03:00,12,992
12-05-2016,03:00-03:15,13,996
12-05-2016,03:15-03:30,14,1000
12-05-2016,03:30-03:45,15,988
12-05-2016,03:45-04:00,16,984
12-05-2016,04:00-04:15,17,988
12-05-2016,04:15-04:30,18,972
12-05-2016,04:30-04:45,19,984
12-05-2016,04:45-05:00,20,964
12-05-2016,05:00-05:15,21,804
12-05-2016,05:15-05:30,22,796
12-05-2016,05:30-05:45,23,796
12-05-2016,05:45-06:00,24,792
12-05-2016,06:00-06:15,25,780
12-05-2016,06:15-06:30,26,808
12-05-2016,06:30-06:45,27,848
12-05-2016,06:45-07:00,28,968
12-05-2016,07:00-07:15,29,1180
12-05-2016,07:15-07:30,30,1136
12-05-2016,07:30-07:45,31,1196
12-05-2016,07:45-08:00,32,1308
12-05-2016,08:00-08:15,33,1356
12-05-2016,08:15-08:30,34,1356
12-05-2016,08:30-08:45,35,1432
12-05-2016,08:45-09:00,36,1632
12-05-2016,09:00-09:15,37,1640
12-05-2016,09:15-09:30,38,1628
12-05-2016,09:30-09:45,39,1612
12-05-2016,09:45-10:00,40,1656
12-05-2016,10:00-10:15,41,1672
12-05-2016,10:15-10:30,42,1668
12-05-2016,10:30-10:45,43,1680
12-05-2016,10:45-11:00,44,1660
12-05-2016,11:00-11:15,45,1676
12-05-2016,11:15-11:30,46,1676
12-05-2016,11:30-11:45,47,1620
12-05-2016,11:45-12:00,48,1664
12-05-2016,12:00-12:15,49,1680
12-05-2016,12:15-12:30,50,1704
12-05-2016,12:30-12:45,51,1708
12-05-2016,12:45-13:00,52,1636
12-05-2016,13:00-13:15,53,1640
12-05-2016,13:15-13:30,54,1660
12-05-2016,13:30-13:45,55,1680
12-05-2016,13:45-14:00,56,1656
12-05-2016,14:00-14:15,57,1648
12-05-2016,14:15-14:30,58,1648
12-05-2016,14:30-14:45,59,1680
12-05-2016,14:45-15:00,60,1696
12-05-2016,15:00-15:15,61,1744
12-05-2016,15:15-15:30,62,1728
12-05-2016,15:30-15:45,63,1724
12-05-2016,15:45-16:00,64,1684
12-05-2016,16:00-16:15,65,1692
12-05-2016,16:15-16:30,66,1696
12-05-2016,16:30-16:45,67,1704
12-05-2016,16:45-17:00,68,1712
12-05-2016,17:00-17:15,69,1696
12-05-2016,17:15-17:30,70,1668
12-05-2016,17:30-17:45,71,1628
12-05-2016,17:45-18:00,72,1624
12-05-2016,18:00-18:15,73,1628
12-05-2016,18:15-18:30,74,1624
12-05-2016,18:30-18:45,75,1628
12-05-2016,18:45-19:00,76,1612
12-05-2016,19:00-19:15,77,1644
12-05-2016,19:15-19:30,78,1644
