,Point.Forecast,Lo.90,Hi.90,Lo.95,Hi.95
42271,2217.530197,-3930.235619,8365.296013,-5107.984601,9543.044995
42272,2217.530197,-3933.075955,8368.136349,-5111.36907,9546.429464
42273,2217.530197,-3935.914979,8370.975373,-5114.751976,9549.81237
42274,2217.530197,-3938.752695,8373.813089,-5118.133323,9553.193717
42275,2217.530197,-3941.589103,8376.649497,-5121.513111,9556.573505
42276,2217.530197,-3944.424205,8379.484599,-5124.891344,9559.951738
42277,2217.530197,-3947.258003,8382.318397,-5128.268023,9563.328417
42278,2217.530197,-3950.0905,8385.150894,-5131.643151,9566.703545
42279,2217.530197,-3952.921696,8387.98209,-5135.016729,9570.077123
42280,2217.530197,-3955.751594,8390.811988,-5138.38876,9573.449154
42281,2217.530197,-3958.580195,8393.640589,-5141.759246,9576.81964
42282,2217.530197,-3961.407501,8396.467895,-5145.128189,9580.188584
42283,2217.530197,-3964.233514,8399.293908,-5148.495592,9583.555986
42284,2217.530197,-3967.058236,8402.11863,-5151.861455,9586.921849
42285,2217.530197,-3969.881668,8404.942062,-5155.225782,9590.286176
42286,2217.530197,-3972.703813,8407.764207,-5158.588575,9593.648969
42287,2217.530197,-3975.524671,8410.585065,-5161.949835,9597.010229
42288,2217.530197,-3978.344245,8413.404639,-5165.309565,9600.369959
42289,2217.530197,-3981.162537,8416.222931,-5168.667766,9603.72816
42290,2217.530197,-3983.979548,8419.039942,-5172.024442,9607.084836
42291,2217.530197,-3986.795279,8421.855673,-5175.379593,9610.439987
42292,2217.530197,-3989.609734,8424.670128,-5178.733222,9613.793616
42293,2217.530197,-3992.422913,8427.483307,-5182.085332,9617.145726
42294,2217.530197,-3995.234818,8430.295212,-5185.435923,9620.496317
42295,2217.530197,-3998.045451,8433.105845,-5188.784999,9623.845393
42296,2217.530197,-4000.854813,8435.915207,-5192.132561,9627.192955
42297,2217.530197,-4003.662907,8438.723301,-5195.478612,9630.539006
42298,2217.530197,-4006.469734,8441.530128,-5198.823152,9633.883546
42299,2217.530197,-4009.275296,8444.33569,-5202.166185,9637.226579
42300,2217.530197,-4012.079594,8447.139989,-5205.507713,9640.568107
42301,2217.530197,-4014.882631,8449.943025,-5208.847737,9643.908131
42302,2217.530197,-4017.684407,8452.744801,-5212.186259,9647.246653
42303,2217.530197,-4020.484925,8455.545319,-5215.523282,9650.583676
42304,2217.530197,-4023.284187,8458.344581,-5218.858808,9653.919202
42305,2217.530197,-4026.082193,8461.142587,-5222.192838,9657.253232
42306,2217.530197,-4028.878946,8463.93934,-5225.525375,9660.585769
42307,2217.530197,-4031.674447,8466.734841,-5228.85642,9663.916814
42308,2217.530197,-4034.468698,8469.529093,-5232.185976,9667.24637
42309,2217.530197,-4037.261701,8472.322096,-5235.514044,9670.574438
42310,2217.530197,-4040.053458,8475.113852,-5238.840627,9673.901021
42311,2217.530197,-4042.843969,8477.904363,-5242.165726,9677.22612
42312,2217.530197,-4045.633237,8480.693631,-5245.489344,9680.549738
42313,2217.530197,-4048.421264,8483.481658,-5248.811483,9683.871877
42314,2217.530197,-4051.20805,8486.268444,-5252.132144,9687.192538
42315,2217.530197,-4053.993599,8489.053993,-5255.451329,9690.511723
42316,2217.530197,-4056.77791,8491.838304,-5258.769041,9693.829435
42317,2217.530197,-4059.560987,8494.621381,-5262.085281,9697.145675
42318,2217.530197,-4062.34283,8497.403224,-5265.400052,9700.460446
42319,2217.530197,-4065.123441,8500.183835,-5268.713355,9703.773749
42320,2217.530197,-4067.902822,8502.963216,-5272.025192,9707.085586
42321,2217.530197,-4070.680975,8505.741369,-5275.335565,9710.395959
42322,2217.530197,-4073.457901,8508.518295,-5278.644476,9713.70487
42323,2217.530197,-4076.233602,8511.293996,-5281.951927,9717.012321
42324,2217.530197,-4079.008079,8514.068473,-5285.257921,9720.318315
42325,2217.530197,-4081.781334,8516.841728,-5288.562458,9723.622852
42326,2217.530197,-4084.553368,8519.613763,-5291.865541,9726.925935
42327,2217.530197,-4087.324184,8522.384578,-5295.167172,9730.227566
42328,2217.530197,-4090.093783,8525.154177,-5298.467352,9733.527746
42329,2217.530197,-4092.862166,8527.92256,-5301.766084,9736.826478
42330,2217.530197,-4095.629336,8530.68973,-5305.06337,9740.123764
42331,2217.530197,-4098.395292,8533.455686,-5308.359211,9743.419605
42332,2217.530197,-4101.160038,8536.220433,-5311.653609,9746.714003
42333,2217.530197,-4103.923575,8538.983969,-5314.946566,9750.00696
42334,2217.530197,-4106.685905,8541.746299,-5318.238084,9753.298479
42335,2217.530197,-4109.447028,8544.507422,-5321.528166,9756.58856
42336,2217.530197,-4112.206947,8547.267341,-5324.816812,9759.877206
42337,2217.530197,-4114.965663,8550.026057,-5328.104025,9763.164419
42338,2217.530197,-4117.723177,8552.783571,-5331.389806,9766.4502
42339,2217.530197,-4120.479492,8555.539886,-5334.674158,9769.734552
42340,2217.530197,-4123.234609,8558.295003,-5337.957082,9773.017476
42341,2217.530197,-4125.988529,8561.048923,-5341.23858,9776.298974
42342,2217.530197,-4128.741254,8563.801648,-5344.518655,9779.579049
42343,2217.530197,-4131.492786,8566.55318,-5347.797307,9782.857701
42344,2217.530197,-4134.243126,8569.30352,-5351.074539,9786.134933
42345,2217.530197,-4136.992275,8572.052669,-5354.350352,9789.410746
42346,2217.530197,-4139.740235,8574.80063,-5357.624749,9792.685143
42347,2217.530197,-4142.487009,8577.547403,-5360.897731,9795.958125
42348,2217.530197,-4145.232596,8580.29299,-5364.1693,9799.229694
42349,2217.530197,-4147.976999,8583.037393,-5367.439458,9802.499852
42350,2217.530197,-4150.72022,8585.780614,-5370.708207,9805.768601
42351,2217.530197,-4153.462259,8588.522653,-5373.975548,9809.035942
42352,2217.530197,-4156.203119,8591.263513,-5377.241484,9812.301878
42353,2217.530197,-4158.9428,8594.003194,-5380.506016,9815.56641
42354,2217.530197,-4161.681305,8596.741699,-5383.769146,9818.82954
42355,2217.530197,-4164.418635,8599.479029,-5387.030875,9822.091269
42356,2217.530197,-4167.154791,8602.215185,-5390.291207,9825.351601
42357,2217.530197,-4169.889775,8604.950169,-5393.550141,9828.610535
42358,2217.530197,-4172.623589,8607.683983,-5396.807681,9831.868075
42359,2217.530197,-4175.356233,8610.416627,-5400.063828,9835.124222
42360,2217.530197,-4178.08771,8613.148104,-5403.318583,9838.378977
42361,2217.530197,-4180.818021,8615.878415,-5406.571949,9841.632343
42362,2217.530197,-4183.547167,8618.607561,-5409.823928,9844.884322
42363,2217.530197,-4186.27515,8621.335544,-5413.07452,9848.134914
42364,2217.530197,-4189.001972,8624.062366,-5416.323728,9851.384122
42365,2217.530197,-4191.727633,8626.788027,-5419.571554,9854.631948
42366,2217.530197,-4194.452136,8629.51253,-5422.817999,9857.878393
42367,2217.530197,-4197.175482,8632.235876,-5426.063066,9861.12346
42368,2217.530197,-4199.897671,8634.958065,-5429.306755,9864.367149
42369,2217.530197,-4202.618707,8637.679101,-5432.549069,9867.609463
42370,2217.530197,-4205.33859,8640.398984,-5435.79001,9870.850404
42371,2217.530197,-4208.057322,8643.117716,-5439.029578,9874.089972
42372,2217.530197,-4210.774903,8645.835297,-5442.267776,9877.328171
42373,2217.530197,-4213.491337,8648.551731,-5445.504607,9880.565001
42374,2217.530197,-4216.206623,8651.267017,-5448.74007,9883.800464
42375,2217.530197,-4218.920764,8653.981158,-5451.974168,9887.034562
42376,2217.530197,-4221.633761,8656.694155,-5455.206904,9890.267298
42377,2217.530197,-4224.345616,8659.40601,-5458.438277,9893.498672
42378,2217.530197,-4227.056329,8662.116723,-5461.668292,9896.728686
42379,2217.530197,-4229.765902,8664.826296,-5464.896948,9899.957342
42380,2217.530197,-4232.474338,8667.534732,-5468.124247,9903.184641
42381,2217.530197,-4235.181636,8670.24203,-5471.350192,9906.410586
42382,2217.530197,-4237.887799,8672.948193,-5474.574785,9909.635179
42383,2217.530197,-4240.592828,8675.653222,-5477.798026,9912.85842
42384,2217.530197,-4243.296725,8678.357119,-5481.019917,9916.080311
42385,2217.530197,-4245.99949,8681.059884,-5484.240461,9919.300855
42386,2217.530197,-4248.701126,8683.76152,-5487.459658,9922.520052
42387,2217.530197,-4251.401634,8686.462028,-5490.677511,9925.737905
42388,2217.530197,-4254.101014,8689.161408,-5493.894022,9928.954416
42389,2217.530197,-4256.799269,8691.859663,-5497.109191,9932.169585
42390,2217.530197,-4259.4964,8694.556794,-5500.323021,9935.383415
42391,2217.530197,-4262.192409,8697.252803,-5503.535513,9938.595907
42392,2217.530197,-4264.887296,8699.94769,-5506.746669,9941.807063
42393,2217.530197,-4267.581063,8702.641457,-5509.956491,9945.016885
42394,2217.530197,-4270.273712,8705.334106,-5513.164979,9948.225374
42395,2217.530197,-4272.965243,8708.025638,-5516.372137,9951.432531
42396,2217.530197,-4275.655659,8710.716054,-5519.577966,9954.63836
42397,2217.530197,-4278.344961,8713.405355,-5522.782466,9957.84286
42398,2217.530197,-4281.03315,8716.093544,-5525.985641,9961.046035
42399,2217.530197,-4283.720227,8718.780621,-5529.187491,9964.247885
42400,2217.530197,-4286.406194,8721.466589,-5532.388018,9967.448412
42401,2217.530197,-4289.091053,8724.151447,-5535.587224,9970.647618
42402,2217.530197,-4291.774804,8726.835198,-5538.785111,9973.845505
42403,2217.530197,-4294.457449,8729.517843,-5541.981679,9977.042073
42404,2217.530197,-4297.138989,8732.199383,-5545.176932,9980.237326
42405,2217.530197,-4299.819426,8734.87982,-5548.370869,9983.431263
42406,2217.530197,-4302.498761,8737.559155,-5551.563494,9986.623888
42407,2217.530197,-4305.176995,8740.237389,-5554.754807,9989.815201
42408,2217.530197,-4307.85413,8742.914524,-5557.94481,9993.005204
42409,2217.530197,-4310.530168,8745.590562,-5561.133505,9996.193899
42410,2217.530197,-4313.205108,8748.265502,-5564.320894,9999.381288
42411,2217.530197,-4315.878954,8750.939348,-5567.506977,10002.56737
42412,2217.530197,-4318.551705,8753.6121,-5570.691757,10005.75215
42413,2217.530197,-4321.223365,8756.283759,-5573.875235,10008.93563
42414,2217.530197,-4323.893933,8758.954327,-5577.057414,10012.11781
42415,2217.530197,-4326.563411,8761.623805,-5580.238293,10015.29869
42416,2217.530197,-4329.231801,8764.292195,-5583.417875,10018.47827
42417,2217.530197,-4331.899103,8766.959497,-5586.596162,10021.65656
42418,2217.530197,-4334.56532,8769.625714,-5589.773156,10024.83355
42419,2217.530197,-4337.230452,8772.290846,-5592.948856,10028.00925
42420,2217.530197,-4339.894501,8774.954895,-5596.123267,10031.18366
42421,2217.530197,-4342.557468,8777.617862,-5599.296388,10034.35678
42422,2217.530197,-4345.219355,8780.279749,-5602.468221,10037.52862
42423,2217.530197,-4347.880162,8782.940556,-5605.638769,10040.69916
42424,2217.530197,-4350.539891,8785.600286,-5608.808032,10043.86843
42425,2217.530197,-4353.198544,8788.258938,-5611.976012,10047.03641
42426,2217.530197,-4355.856122,8790.916516,-5615.142711,10050.2031
42427,2217.530197,-4358.512625,8793.573019,-5618.30813,10053.36852
42428,2217.530197,-4361.168056,8796.22845,-5621.472271,10056.53267
42429,2217.530197,-4363.822415,8798.882809,-5624.635135,10059.69553
42430,2217.530197,-4366.475705,8801.536099,-5627.796724,10062.85712
42431,2217.530197,-4369.127925,8804.188319,-5630.95704,10066.01743
42432,2217.530197,-4371.779078,8806.839472,-5634.116083,10069.17648
42433,2217.530197,-4374.429165,8809.489559,-5637.273857,10072.33425
42434,2217.530197,-4377.078186,8812.13858,-5640.430361,10075.49075
42435,2217.530197,-4379.726144,8814.786538,-5643.585597,10078.64599
42436,2217.530197,-4382.37304,8817.433434,-5646.739568,10081.79996
42437,2217.530197,-4385.018875,8820.079269,-5649.892274,10084.95267
42438,2217.530197,-4387.663649,8822.724043,-5653.043718,10088.10411
42439,2217.530197,-4390.307365,8825.36776,-5656.1939,10091.25429
42440,2217.530197,-4392.950024,8828.010418,-5659.342822,10094.40322
42441,2217.530197,-4395.591627,8830.652021,-5662.490486,10097.55088
42442,2217.530197,-4398.232175,8833.292569,-5665.636893,10100.69729
42443,2217.530197,-4400.87167,8835.932064,-5668.782045,10103.84244
42444,2217.530197,-4403.510112,8838.570506,-5671.925943,10106.98634
42445,2217.530197,-4406.147503,8841.207897,-5675.068588,10110.12898
42446,2217.530197,-4408.783845,8843.844239,-5678.209983,10113.27038
42447,2217.530197,-4411.419138,8846.479532,-5681.350128,10116.41052
42448,2217.530197,-4414.053384,8849.113778,-5684.489026,10119.54942
42449,2217.530197,-4416.686584,8851.746978,-5687.626677,10122.68707
42450,2217.530197,-4419.318739,8854.379133,-5690.763083,10125.82348
42451,2217.530197,-4421.949851,8857.010245,-5693.898246,10128.95864
42452,2217.530197,-4424.57992,8859.640314,-5697.032167,10132.09256
42453,2217.530197,-4427.208949,8862.269343,-5700.164848,10135.22524
42454,2217.530197,-4429.836937,8864.897331,-5703.29629,10138.35668
42455,2217.530197,-4432.463887,8867.524281,-5706.426494,10141.48689
42456,2217.530197,-4435.0898,8870.150194,-5709.555462,10144.61586
42457,2217.530197,-4437.714677,8872.775071,-5712.683195,10147.74359
42458,2217.530197,-4440.338519,8875.398913,-5715.809696,10150.87009
42459,2217.530197,-4442.961327,8878.021721,-5718.934964,10153.99536
42460,2217.530197,-4445.583102,8880.643497,-5722.059003,10157.1194
42461,2217.530197,-4448.203847,8883.264241,-5725.181813,10160.24221
42462,2217.530197,-4450.823562,8885.883956,-5728.303395,10163.36379
42463,2217.530197,-4453.442247,8888.502642,-5731.423752,10166.48415
42464,2217.530197,-4456.059906,8891.1203,-5734.542884,10169.60328
42465,2217.530197,-4458.676538,8893.736932,-5737.660793,10172.72119
42466,2217.530197,-4461.292144,8896.352538,-5740.777481,10175.83787
42467,2217.530197,-4463.906727,8898.967121,-5743.892948,10178.95334
42468,2217.530197,-4466.520287,8901.580681,-5747.007197,10182.06759
42469,2217.530197,-4469.132826,8904.19322,-5750.120229,10185.18062
42470,2217.530197,-4471.744344,8906.804738,-5753.232045,10188.29244
42471,2217.530197,-4474.354843,8909.415237,-5756.342646,10191.40304
42472,2217.530197,-4476.964324,8912.024718,-5759.452035,10194.51243
42473,2217.530197,-4479.572788,8914.633183,-5762.560212,10197.62061
42474,2217.530197,-4482.180237,8917.240631,-5765.667179,10200.72757
42475,2217.530197,-4484.786672,8919.847066,-5768.772937,10203.83333
42476,2217.530197,-4487.392093,8922.452487,-5771.877487,10206.93788
42477,2217.530197,-4489.996502,8925.056896,-5774.980832,10210.04123
42478,2217.530197,-4492.5999,8927.660294,-5778.082973,10213.14337
42479,2217.530197,-4495.202289,8930.262683,-5781.18391,10216.2443
42480,2217.530197,-4497.803669,8932.864063,-5784.283645,10219.34404
42481,2217.530197,-4500.404041,8935.464436,-5787.382181,10222.44257
42482,2217.530197,-4503.003408,8938.063802,-5790.479517,10225.53991
42483,2217.530197,-4505.60177,8940.662164,-5793.575656,10228.63605
42484,2217.530197,-4508.199127,8943.259521,-5796.670598,10231.73099
42485,2217.530197,-4510.795482,8945.855877,-5799.764346,10234.82474
42486,2217.530197,-4513.390836,8948.45123,-5802.856901,10237.9173
42487,2217.530197,-4515.985189,8951.045583,-5805.948264,10241.00866
42488,2217.530197,-4518.578543,8953.638937,-5809.038435,10244.09883
42489,2217.530197,-4521.170899,8956.231293,-5812.127418,10247.18781
42490,2217.530197,-4523.762259,8958.822653,-5815.215213,10250.27561
42491,2217.530197,-4526.352622,8961.413016,-5818.301821,10253.36222
42492,2217.530197,-4528.941991,8964.002385,-5821.387245,10256.44764
42493,2217.530197,-4531.530366,8966.59076,-5824.471484,10259.53188
42494,2217.530197,-4534.117749,8969.178143,-5827.554541,10262.61494
42495,2217.530197,-4536.704141,8971.764535,-5830.636417,10265.69681
42496,2217.530197,-4539.289543,8974.349937,-5833.717113,10268.77751
42497,2217.530197,-4541.873956,8976.93435,-5836.796631,10271.85703
42498,2217.530197,-4544.457381,8979.517775,-5839.874972,10274.93537
42499,2217.530197,-4547.03982,8982.100214,-5842.952138,10278.01253
42500,2217.530197,-4549.621273,8984.681667,-5846.028129,10281.08852
42501,2217.530197,-4552.201741,8987.262135,-5849.102947,10284.16334
42502,2217.530197,-4554.781227,8989.841621,-5852.176594,10287.23699
42503,2217.530197,-4557.35973,8992.420124,-5855.24907,10290.30946
42504,2217.530197,-4559.937253,8994.997647,-5858.320377,10293.38077
42505,2217.530197,-4562.513795,8997.574189,-5861.390517,10296.45091
42506,2217.530197,-4565.089359,9000.149753,-5864.45949,10299.51988
42507,2217.530197,-4567.663945,9002.724339,-5867.527299,10302.58769
42508,2217.530197,-4570.237554,9005.297949,-5870.593944,10305.65434
42509,2217.530197,-4572.810189,9007.870583,-5873.659427,10308.71982
42510,2217.530197,-4575.381848,9010.442242,-5876.723748,10311.78414
42511,2217.530197,-4577.952535,9013.012929,-5879.78691,10314.8473
42512,2217.530197,-4580.52225,9015.582644,-5882.848914,10317.90931
42513,2217.530197,-4583.090993,9018.151387,-5885.909761,10320.97015
42514,2217.530197,-4585.658767,9020.719161,-5888.969451,10324.02985
42515,2217.530197,-4588.225571,9023.285965,-5892.027988,10327.08838
42516,2217.530197,-4590.791408,9025.851802,-5895.085371,10330.14577
42517,2217.530197,-4593.356279,9028.416673,-5898.141603,10333.202
42518,2217.530197,-4595.920184,9030.980578,-5901.196684,10336.25708
42519,2217.530197,-4598.483124,9033.543518,-5904.250616,10339.31101
42520,2217.530197,-4601.045101,9036.105495,-5907.3034,10342.36379
42521,2217.530197,-4603.606116,9038.66651,-5910.355038,10345.41543
42522,2217.530197,-4606.16617,9041.226564,-5913.40553,10348.46592
42523,2217.530197,-4608.725264,9043.785658,-5916.454878,10351.51527
42524,2217.530197,-4611.283398,9046.343792,-5919.503083,10354.56348
42525,2217.530197,-4613.840575,9048.900969,-5922.550147,10357.61054
42526,2217.530197,-4616.396795,9051.457189,-5925.596071,10360.65646
42527,2217.530197,-4618.952059,9054.012453,-5928.640856,10363.70125
42528,2217.530197,-4621.506368,9056.566762,-5931.684503,10366.7449
42529,2217.530197,-4624.059723,9059.120117,-5934.727014,10369.78741
42530,2217.530197,-4626.612126,9061.67252,-5937.76839,10372.82878
42531,2217.530197,-4629.163578,9064.223972,-5940.808632,10375.86903
42532,2217.530197,-4631.714079,9066.774473,-5943.847741,10378.90814
42533,2217.530197,-4634.263631,9069.324025,-5946.885719,10381.94611
42534,2217.530197,-4636.812234,9071.872628,-5949.922567,10384.98296
42535,2217.530197,-4639.35989,9074.420284,-5952.958287,10388.01868
42536,2217.530197,-4641.9066,9076.966994,-5955.992879,10391.05327
42537,2217.530197,-4644.452364,9079.512758,-5959.026344,10394.08674
